КАРТА_ИД	ДАТУМ_ПРЕГЛЕДА	ВРЕМЕ_ПРЕГЛЕДА	РЕЗУЛТАТ_ПРЕГЛЕДА	НОВИ_ИНТЕРВАЛ
3f6e2534046d42a4897dcae5c4612d35	2020-02-11	12:58:45+0100	1	2
923c9a3057f74ffd93f387ac559dc805	2020-02-11	12:58:51+0100	1	3
837d6ec7c0cc43b6aceaac6f33fa8e15	2020-02-11	12:59:05+0100	1	2
2f3a1753ec1a4754887f7d4a8d687495	2020-02-11	12:59:28+0100	0	1
12cbde2735cc40fb805198522fbc41e5	2020-02-11	12:59:37+0100	0	1
d5a0b281ce924d9290128ac0618fe2b5	2020-02-11	12:59:44+0100	1	2
203c69829ec449f59595bbdf231f4bb5	2020-02-11	12:59:58+0100	1	2
c102919b1f7f43bd975c3e5c4d16d665	2020-02-11	13:00:09+0100	1	2
f88c27035229457d855fa3a42fa14e95	2020-02-11	13:00:35+0100	0	1
a3e89d5fe1dd422aac35e87fafd83915	2020-02-11	13:00:46+0100	1	2
b3c14b01fa3b45d7b30bb61e70d49075	2020-02-11	13:01:09+0100	0	1
bc031a42486c4988a22aa697a3960bc0	2020-02-12	21:22:07+0100	0	1
76129727065b498db4296bed909600b0	2020-02-12	21:22:13+0100	1	2
fb1d616beea74912b8a9ea8c1ece2d71	2020-02-12	21:22:19+0100	0	1
94c6eafd33f846e78df61ec02a834631	2020-02-12	21:22:24+0100	1	2
c339c82ebbc14ec694bd0e94573c2e91	2020-02-12	21:22:26+0100	1	2
b3c14b01fa3b45d7b30bb61e70d49072	2020-02-12	21:22:30+0100	1	2
bc031a42486c4988a22aa697a3960bc2	2020-02-12	21:22:33+0100	1	2
0418d372899f4a1fa5b890911289acd2	2020-02-12	21:22:35+0100	1	2
b876487e17854bfb88e7b0b2270db362	2020-02-12	21:22:38+0100	0	1
84bb558a67e24cd883f4d4fa362fe342	2020-02-12	21:22:53+0100	1	2
2f3a1753ec1a4754887f7d4a8d687492	2020-02-12	21:23:03+0100	0	1
70493c0d97674efb8d66218c9e08dfa2	2020-02-12	21:23:06+0100	1	2
c339c82ebbc14ec694bd0e94573c2e92	2020-02-12	21:23:12+0100	1	2
6d470317e66f4658a65f968acfe375f2	2020-02-12	21:23:16+0100	1	2
40f3d8f5b0b54d1684f530c375ff7812	2020-02-12	21:23:20+0100	1	2
837d6ec7c0cc43b6aceaac6f33fa8e12	2020-02-12	21:23:29+0100	1	2
f88c27035229457d855fa3a42fa14e93	2020-02-12	21:23:35+0100	1	2
c102919b1f7f43bd975c3e5c4d16d663	2020-02-12	21:23:42+0100	0	1
12cbde2735cc40fb805198522fbc41e3	2020-02-12	21:23:48+0100	0	1
97777462926249a2891ccb840d9b6913	2020-02-12	21:23:53+0100	0	1
84bb558a67e24cd883f4d4fa362fe343	2020-02-12	21:23:57+0100	1	2
c339c82ebbc14ec694bd0e94573c2e93	2020-02-12	21:24:00+0100	1	2
40f3d8f5b0b54d1684f530c375ff7813	2020-02-12	21:24:04+0100	0	1
6d470317e66f4658a65f968acfe375f3	2020-02-12	21:24:10+0100	1	2
f5a79bb4086541b1acd2564f4e4ae7e3	2020-02-12	21:24:14+0100	1	2
837d6ec7c0cc43b6aceaac6f33fa8e13	2020-02-12	21:24:16+0100	1	2
76129727065b498db4296bed909600b3	2020-02-12	21:24:22+0100	0	1
bc031a42486c4988a22aa697a3960bc3	2020-02-12	21:28:21+0100	0	1
b3c14b01fa3b45d7b30bb61e70d49073	2020-02-12	21:28:24+0100	1	2
40f3d8f5b0b54d1684f530c375ff7815	2020-02-12	21:28:31+0100	1	2
f3c5ab1afad444bda8962943b19d8425	2020-02-12	21:28:38+0100	0	1
94c6eafd33f846e78df61ec02a834635	2020-02-12	21:28:49+0100	1	2
12cbde2735cc40fb805198522fbc41e5	2020-02-12	21:29:00+0100	0	1
f5a79bb4086541b1acd2564f4e4ae7e5	2020-02-12	21:29:09+0100	1	2
842afa4193eb48e787d7243425731e35	2020-02-12	21:29:19+0100	1	2
bc031a42486c4988a22aa697a3960bc5	2020-02-12	21:29:26+0100	1	2
c339c82ebbc14ec694bd0e94573c2e95	2020-02-12	21:29:39+0100	1	2
ce41d40b505442a6a408aa7ba101d885	2020-02-12	21:29:49+0100	1	2
84bb558a67e24cd883f4d4fa362fe345	2020-02-12	21:29:54+0100	1	2
2f3a1753ec1a4754887f7d4a8d687495	2020-02-12	21:30:17+0100	1	2
b3c14b01fa3b45d7b30bb61e70d49075	2020-02-12	21:30:26+0100	1	2
f88c27035229457d855fa3a42fa14e95	2020-02-12	21:30:39+0100	0	1
0418d372899f4a1fa5b890911289acd5	2020-02-12	21:30:45+0100	1	2
d5a0b281ce924d9290128ac0618fe2b0	2020-02-19	10:48:56+0100	1	3
bc031a42486c4988a22aa697a3960bc0	2020-02-19	10:49:01+0100	0	1
ce41d40b505442a6a408aa7ba101d880	2020-02-19	10:49:03+0100	1	3
78800cc773684261b84d4c6e507cd570	2020-02-19	10:49:06+0100	1	3
76129727065b498db4296bed909600b0	2020-02-19	10:49:10+0100	0	2
203c69829ec449f59595bbdf231f4bb0	2020-02-19	10:49:14+0100	1	3
97777462926249a2891ccb840d9b6910	2020-02-19	10:49:17+0100	1	3
842afa4193eb48e787d7243425731e30	2020-02-19	10:49:20+0100	1	3
f5a79bb4086541b1acd2564f4e4ae7e0	2020-02-19	10:49:22+0100	1	3
0418d372899f4a1fa5b890911289acd0	2020-02-19	10:49:24+0100	1	3
837d6ec7c0cc43b6aceaac6f33fa8e10	2020-02-19	10:49:32+0100	1	3
c102919b1f7f43bd975c3e5c4d16d660	2020-02-19	10:49:36+0100	1	3
6d470317e66f4658a65f968acfe375f0	2020-02-19	10:49:38+0100	1	3
67313ec67865418d8e3a0662a30e5a20	2020-02-19	10:49:40+0100	1	3
ae20c6b8b00442f89746d44e558e1890	2020-02-19	10:49:42+0100	1	3
b3c14b01fa3b45d7b30bb61e70d49070	2020-02-19	10:49:44+0100	1	3
f88c27035229457d855fa3a42fa14e90	2020-02-19	10:49:46+0100	1	3
f3c5ab1afad444bda8962943b19d8420	2020-02-19	10:49:49+0100	1	3
b634c93aecec4427a1eeaad25c640be0	2020-02-19	10:49:50+0100	1	4
70493c0d97674efb8d66218c9e08dfa0	2020-02-19	10:49:53+0100	1	3
2f3a1753ec1a4754887f7d4a8d687490	2020-02-19	10:49:56+0100	1	3
84bb558a67e24cd883f4d4fa362fe340	2020-02-19	10:49:58+0100	1	3
94c6eafd33f846e78df61ec02a834630	2020-02-19	10:49:59+0100	1	3
f6095ed74cba4b60b3924cce0d836610	2020-02-19	10:50:01+0100	1	3
c339c82ebbc14ec694bd0e94573c2e90	2020-02-19	10:50:06+0100	1	3
fb1d616beea74912b8a9ea8c1ece2d70	2020-02-19	10:50:08+0100	1	3
dbdd587dc8b44137a35899f6ccfa65c0	2020-02-19	10:50:13+0100	0	2
a3e89d5fe1dd422aac35e87fafd83910	2020-02-19	10:50:17+0100	1	3
40f3d8f5b0b54d1684f530c375ff7810	2020-02-19	10:50:18+0100	1	3
12cbde2735cc40fb805198522fbc41e0	2020-02-19	10:50:21+0100	1	3
65c6b04077f64dd1809c01724bbb8c60	2020-02-19	10:50:23+0100	1	3
b876487e17854bfb88e7b0b2270db360	2020-02-19	10:50:25+0100	1	3
037e5cd387d04496ae542cf484594e40	2020-02-19	10:50:26+0100	1	4
f88c27035229457d855fa3a42fa14e91	2020-02-19	10:50:29+0100	1	3
d5a0b281ce924d9290128ac0618fe2b1	2020-02-19	10:50:31+0100	1	3
f5a79bb4086541b1acd2564f4e4ae7e1	2020-02-19	10:50:34+0100	1	3
c102919b1f7f43bd975c3e5c4d16d661	2020-02-19	10:50:36+0100	1	3
78d721ef79ac4371b52216f34dd7cbb1	2020-02-19	10:50:38+0100	1	3
2f3a1753ec1a4754887f7d4a8d687491	2020-02-19	10:50:41+0100	1	3
67313ec67865418d8e3a0662a30e5a21	2020-02-19	10:50:44+0100	1	3
0722f94042f4425ea6043bded0d6a821	2020-02-19	10:50:47+0100	1	4
70493c0d97674efb8d66218c9e08dfa1	2020-02-19	10:50:50+0100	1	3
9e12923fd83e48d5ac08ab01dea6ca21	2020-02-19	10:50:54+0100	1	4
bc031a42486c4988a22aa697a3960bc1	2020-02-19	10:50:57+0100	1	3
842afa4193eb48e787d7243425731e31	2020-02-19	10:50:59+0100	1	3
84bb558a67e24cd883f4d4fa362fe341	2020-02-19	10:51:03+0100	1	3
3f6e2534046d42a4897dcae5c4612d31	2020-02-19	10:51:06+0100	1	3
12cbde2735cc40fb805198522fbc41e1	2020-02-19	10:51:09+0100	1	3
f6095ed74cba4b60b3924cce0d836611	2020-02-19	10:51:18+0100	0	2
c339c82ebbc14ec694bd0e94573c2e91	2020-02-19	10:51:21+0100	1	3
b3c14b01fa3b45d7b30bb61e70d49071	2020-02-19	10:51:23+0100	1	3
76129727065b498db4296bed909600b1	2020-02-19	10:51:26+0100	1	3
a3e89d5fe1dd422aac35e87fafd83911	2020-02-19	10:51:29+0100	1	3
0418d372899f4a1fa5b890911289acd1	2020-02-19	10:51:31+0100	1	3
837d6ec7c0cc43b6aceaac6f33fa8e11	2020-02-19	10:51:36+0100	1	3
61788414796a4bf38732695db87aab91	2020-02-19	10:51:40+0100	1	4
b876487e17854bfb88e7b0b2270db361	2020-02-19	10:51:42+0100	1	3
203c69829ec449f59595bbdf231f4bb1	2020-02-19	10:51:44+0100	1	3
f8924411091446248d30895d161966f1	2020-02-19	10:51:50+0100	1	4
65c6b04077f64dd1809c01724bbb8c61	2020-02-19	10:51:52+0100	1	3
97777462926249a2891ccb840d9b6911	2020-02-19	10:51:54+0100	1	3
6d470317e66f4658a65f968acfe375f1	2020-02-19	10:51:57+0100	1	3
f3c5ab1afad444bda8962943b19d8421	2020-02-19	10:52:00+0100	1	3
ce41d40b505442a6a408aa7ba101d881	2020-02-19	10:52:02+0100	1	3
ae20c6b8b00442f89746d44e558e1891	2020-02-19	10:52:05+0100	1	3
40f3d8f5b0b54d1684f530c375ff7811	2020-02-19	10:52:09+0100	1	2
94c6eafd33f846e78df61ec02a834631	2020-02-19	10:52:12+0100	1	3
fb1d616beea74912b8a9ea8c1ece2d71	2020-02-19	10:52:15+0100	0	1
f6095ed74cba4b60b3924cce0d836612	2020-02-19	10:52:19+0100	1	3
67313ec67865418d8e3a0662a30e5a22	2020-02-19	10:52:21+0100	1	3
b3c14b01fa3b45d7b30bb61e70d49072	2020-02-19	10:52:30+0100	0	2
fb1d616beea74912b8a9ea8c1ece2d72	2020-02-19	10:52:58+0100	0	2
203c69829ec449f59595bbdf231f4bb2	2020-02-19	10:53:02+0100	0	2
2f3a1753ec1a4754887f7d4a8d687492	2020-02-19	10:53:10+0100	0	1
b876487e17854bfb88e7b0b2270db362	2020-02-19	10:53:12+0100	1	2
3f6e2534046d42a4897dcae5c4612d32	2020-02-19	10:53:17+0100	0	2
b634c93aecec4427a1eeaad25c640be2	2020-02-19	10:53:20+0100	1	4
dcdf694156264a89a4f4869a19e3b922	2020-02-19	10:53:25+0100	1	3
65c6b04077f64dd1809c01724bbb8c62	2020-02-19	10:53:33+0100	0	2
97777462926249a2891ccb840d9b6912	2020-02-19	10:53:41+0100	1	3
40f3d8f5b0b54d1684f530c375ff7812	2020-02-19	10:53:45+0100	1	3
0418d372899f4a1fa5b890911289acd2	2020-02-19	10:53:47+0100	1	3
6d470317e66f4658a65f968acfe375f2	2020-02-19	10:53:51+0100	1	3
c102919b1f7f43bd975c3e5c4d16d662	2020-02-19	10:53:53+0100	0	2
f3c5ab1afad444bda8962943b19d8422	2020-02-19	10:54:45+0100	1	3
a3e89d5fe1dd422aac35e87fafd83912	2020-02-19	10:54:49+0100	1	3
f8924411091446248d30895d161966f2	2020-02-19	10:54:52+0100	0	3
0722f94042f4425ea6043bded0d6a822	2020-02-19	10:54:56+0100	0	3
837d6ec7c0cc43b6aceaac6f33fa8e12	2020-02-19	10:54:59+0100	1	3
d5a0b281ce924d9290128ac0618fe2b2	2020-02-19	10:55:02+0100	1	3
f22afb424f1a4ed5b6f1492fa8e65142	2020-02-19	10:55:05+0100	1	4
f5a79bb4086541b1acd2564f4e4ae7e2	2020-02-19	10:55:11+0100	1	2
c339c82ebbc14ec694bd0e94573c2e92	2020-02-19	10:57:10+0100	1	3
ae20c6b8b00442f89746d44e558e1892	2020-02-19	10:57:16+0100	0	2
f88c27035229457d855fa3a42fa14e92	2020-02-19	10:57:19+0100	0	2
70493c0d97674efb8d66218c9e08dfa2	2020-02-19	10:57:27+0100	0	2
76129727065b498db4296bed909600b2	2020-02-19	10:57:29+0100	1	3
ce41d40b505442a6a408aa7ba101d882	2020-02-19	10:57:36+0100	1	3
84bb558a67e24cd883f4d4fa362fe342	2020-02-19	10:57:39+0100	1	3
94c6eafd33f846e78df61ec02a834632	2020-02-19	10:57:42+0100	1	3
12cbde2735cc40fb805198522fbc41e2	2020-02-19	10:57:45+0100	1	3
bc031a42486c4988a22aa697a3960bc2	2020-02-19	10:57:48+0100	1	3
037e5cd387d04496ae542cf484594e42	2020-02-19	10:57:51+0100	1	4
842afa4193eb48e787d7243425731e32	2020-02-19	10:57:53+0100	1	3
ae20c6b8b00442f89746d44e558e1893	2020-02-19	10:57:58+0100	1	3
b3c14b01fa3b45d7b30bb61e70d49073	2020-02-19	10:58:02+0100	1	3
a3e89d5fe1dd422aac35e87fafd83913	2020-02-19	10:58:06+0100	1	3
65c6b04077f64dd1809c01724bbb8c63	2020-02-19	10:58:10+0100	1	3
84bb558a67e24cd883f4d4fa362fe343	2020-02-19	10:58:13+0100	0	2
67313ec67865418d8e3a0662a30e5a23	2020-02-19	10:58:16+0100	1	3
837d6ec7c0cc43b6aceaac6f33fa8e13	2020-02-19	10:58:35+0100	1	3
2f3a1753ec1a4754887f7d4a8d687493	2020-02-19	10:58:42+0100	0	2
70493c0d97674efb8d66218c9e08dfa3	2020-02-19	10:58:46+0100	1	3
dbdd587dc8b44137a35899f6ccfa65c3	2020-02-19	10:58:53+0100	0	2
3f6e2534046d42a4897dcae5c4612d33	2020-02-19	10:58:58+0100	1	3
40f3d8f5b0b54d1684f530c375ff7813	2020-02-19	10:59:03+0100	0	1
d5a0b281ce924d9290128ac0618fe2b3	2020-02-19	10:59:07+0100	1	3
c102919b1f7f43bd975c3e5c4d16d663	2020-02-19	10:59:15+0100	1	2
f6095ed74cba4b60b3924cce0d836613	2020-02-19	10:59:18+0100	0	2
12cbde2735cc40fb805198522fbc41e3	2020-02-19	10:59:25+0100	0	1
b876487e17854bfb88e7b0b2270db363	2020-02-19	10:59:30+0100	1	3
97777462926249a2891ccb840d9b6913	2020-02-19	10:59:32+0100	1	2
203c69829ec449f59595bbdf231f4bb3	2020-02-19	10:59:38+0100	1	3
dcdf694156264a89a4f4869a19e3b923	2020-02-19	10:59:44+0100	1	3
f88c27035229457d855fa3a42fa14e93	2020-02-19	10:59:49+0100	1	3
6d470317e66f4658a65f968acfe375f3	2020-02-19	10:59:53+0100	0	2
76129727065b498db4296bed909600b3	2020-02-19	10:59:57+0100	1	2
0722f94042f4425ea6043bded0d6a823	2020-02-19	11:00:00+0100	1	4
c339c82ebbc14ec694bd0e94573c2e93	2020-02-19	11:00:06+0100	1	3
fb1d616beea74912b8a9ea8c1ece2d73	2020-02-19	11:00:10+0100	1	3
bc031a42486c4988a22aa697a3960bc3	2020-02-19	11:00:15+0100	1	2
f3c5ab1afad444bda8962943b19d8423	2020-02-19	11:00:20+0100	1	3
0418d372899f4a1fa5b890911289acd3	2020-02-19	11:00:27+0100	1	3
ce41d40b505442a6a408aa7ba101d883	2020-02-19	11:00:32+0100	1	3
f5a79bb4086541b1acd2564f4e4ae7e3	2020-02-19	11:00:36+0100	1	3
842afa4193eb48e787d7243425731e33	2020-02-19	11:00:38+0100	1	3
0418d372899f4a1fa5b890911289acd4	2020-02-19	11:00:41+0100	1	3
f3c5ab1afad444bda8962943b19d8424	2020-02-19	11:00:43+0100	0	2
f22afb424f1a4ed5b6f1492fa8e65144	2020-02-19	11:00:45+0100	2	5
b876487e17854bfb88e7b0b2270db364	2020-02-19	11:00:47+0100	2	4
c339c82ebbc14ec694bd0e94573c2e94	2020-02-19	11:00:49+0100	2	4
a3e89d5fe1dd422aac35e87fafd83914	2020-02-19	11:00:51+0100	1	3
97777462926249a2891ccb840d9b6914	2020-02-19	11:00:58+0100	1	3
203c69829ec449f59595bbdf231f4bb4	2020-02-19	11:01:01+0100	1	3
d5a0b281ce924d9290128ac0618fe2b4	2020-02-19	11:01:07+0100	1	3
9e12923fd83e48d5ac08ab01dea6ca24	2020-02-19	11:01:09+0100	2	5
c102919b1f7f43bd975c3e5c4d16d664	2020-02-19	11:01:13+0100	1	3
f88c27035229457d855fa3a42fa14e94	2020-02-19	11:01:15+0100	2	4
fb1d616beea74912b8a9ea8c1ece2d74	2020-02-19	11:01:17+0100	2	4
61788414796a4bf38732695db87aab94	2020-02-19	11:01:22+0100	0	3
65c6b04077f64dd1809c01724bbb8c64	2020-02-19	11:01:32+0100	1	3
70493c0d97674efb8d66218c9e08dfa4	2020-02-19	11:01:44+0100	1	3
94c6eafd33f846e78df61ec02a834634	2020-02-19	11:01:45+0100	1	3
3f6e2534046d42a4897dcae5c4612d34	2020-02-19	11:01:47+0100	1	3
880e152c93b1412eb549c3d64420e974	2020-02-19	11:01:49+0100	1	4
037e5cd387d04496ae542cf484594e44	2020-02-19	11:01:50+0100	1	4
84bb558a67e24cd883f4d4fa362fe344	2020-02-19	11:01:52+0100	2	4
40f3d8f5b0b54d1684f530c375ff7814	2020-02-19	11:01:53+0100	2	4
ae20c6b8b00442f89746d44e558e1894	2020-02-19	11:01:55+0100	2	4
837d6ec7c0cc43b6aceaac6f33fa8e14	2020-02-19	11:01:57+0100	0	2
12cbde2735cc40fb805198522fbc41e4	2020-02-19	11:01:59+0100	2	4
4157813edfb24ffc952f1bd9ccf1d9b4	2020-02-19	11:02:02+0100	1	4
67313ec67865418d8e3a0662a30e5a24	2020-02-19	11:02:03+0100	2	4
76129727065b498db4296bed909600b4	2020-02-19	11:02:07+0100	1	3
f5a79bb4086541b1acd2564f4e4ae7e4	2020-02-19	11:02:08+0100	2	4
bc031a42486c4988a22aa697a3960bc4	2020-02-19	11:02:12+0100	1	3
f8924411091446248d30895d161966f4	2020-02-19	11:02:15+0100	0	3
842afa4193eb48e787d7243425731e34	2020-02-19	11:02:17+0100	2	4
b3c14b01fa3b45d7b30bb61e70d49074	2020-02-19	11:02:20+0100	1	3
f6095ed74cba4b60b3924cce0d836614	2020-02-19	11:02:22+0100	1	3
2f3a1753ec1a4754887f7d4a8d687494	2020-02-19	11:02:25+0100	2	4
6d470317e66f4658a65f968acfe375f4	2020-02-19	11:02:27+0100	2	4
b634c93aecec4427a1eeaad25c640be4	2020-02-19	11:02:29+0100	2	5
ce41d40b505442a6a408aa7ba101d884	2020-02-19	11:02:31+0100	2	4
b3c14b01fa3b45d7b30bb61e70d49075	2020-02-19	11:03:13+0100	0	2
203c69829ec449f59595bbdf231f4bb5	2020-02-19	11:03:23+0100	1	3
94c6eafd33f846e78df61ec02a834635	2020-02-19	11:03:30+0100	1	3
65c6b04077f64dd1809c01724bbb8c65	2020-02-19	11:03:41+0100	1	3
dbdd587dc8b44137a35899f6ccfa65c5	2020-02-19	11:03:59+0100	0	2
842afa4193eb48e787d7243425731e35	2020-02-19	11:04:11+0100	1	3
837d6ec7c0cc43b6aceaac6f33fa8e15	2020-02-19	11:05:13+0100	1	3
78d721ef79ac4371b52216f34dd7cbb5	2020-02-19	11:05:25+0100	0	2
3f6e2534046d42a4897dcae5c4612d35	2020-02-19	11:05:37+0100	1	3
ae20c6b8b00442f89746d44e558e1895	2020-02-19	11:05:47+0100	1	3
0418d372899f4a1fa5b890911289acd5	2020-02-19	11:05:54+0100	0	2
f88c27035229457d855fa3a42fa14e95	2020-02-19	11:24:44+0100	0	1
c102919b1f7f43bd975c3e5c4d16d665	2020-02-19	11:25:05+0100	0	2
a3e89d5fe1dd422aac35e87fafd83915	2020-02-19	11:27:08+0100	0	2
f5a79bb4086541b1acd2564f4e4ae7e5	2020-02-19	11:27:18+0100	1	3
70493c0d97674efb8d66218c9e08dfa5	2020-02-19	11:27:36+0100	1	3
12cbde2735cc40fb805198522fbc41e5	2020-02-19	11:27:47+0100	0	1
97777462926249a2891ccb840d9b6915	2020-02-19	11:28:00+0100	1	3
f3c5ab1afad444bda8962943b19d8425	2020-02-19	11:28:13+0100	0	1
bc031a42486c4988a22aa697a3960bc5	2020-02-19	11:28:40+0100	1	3
f6095ed74cba4b60b3924cce0d836615	2020-02-19	11:28:47+0100	1	3
40f3d8f5b0b54d1684f530c375ff7815	2020-02-19	11:28:56+0100	1	3
d5a0b281ce924d9290128ac0618fe2b5	2020-02-19	11:29:04+0100	1	3
fb1d616beea74912b8a9ea8c1ece2d75	2020-02-19	11:29:13+0100	1	3
dcdf694156264a89a4f4869a19e3b925	2020-02-19	11:29:23+0100	1	3
c339c82ebbc14ec694bd0e94573c2e95	2020-02-19	11:29:32+0100	1	3
ce41d40b505442a6a408aa7ba101d885	2020-02-19	11:29:39+0100	1	3
6d470317e66f4658a65f968acfe375f5	2020-02-19	11:29:45+0100	1	3
2f3a1753ec1a4754887f7d4a8d687495	2020-02-19	11:29:52+0100	1	3
b876487e17854bfb88e7b0b2270db365	2020-02-19	11:30:06+0100	0	2
1d258aed486a429f8ca7220b8377eb55	2020-02-19	11:30:13+0100	1	3
67313ec67865418d8e3a0662a30e5a25	2020-02-19	11:30:20+0100	1	3
76129727065b498db4296bed909600b5	2020-02-19	11:30:28+0100	1	3
78800cc773684261b84d4c6e507cd575	2020-02-19	11:30:35+0100	1	3
84bb558a67e24cd883f4d4fa362fe345	2020-02-19	11:30:41+0100	1	3
bc031a42486c4988a22aa697a3960bc0	2020-02-20	21:43:13+0100	1	2
76129727065b498db4296bed909600b0	2020-02-20	21:43:16+0100	1	3
dbdd587dc8b44137a35899f6ccfa65c0	2020-02-20	21:43:18+0100	1	3
f6095ed74cba4b60b3924cce0d836611	2020-02-20	21:43:25+0100	1	3
fb1d616beea74912b8a9ea8c1ece2d71	2020-02-20	21:43:28+0100	0	1
fb1d616beea74912b8a9ea8c1ece2d71	2020-02-20	21:43:43+0100	0	1
203c69829ec449f59595bbdf231f4bb2	2020-02-20	21:43:48+0100	0	2
65c6b04077f64dd1809c01724bbb8c62	2020-02-20	21:43:52+0100	1	3
b3c14b01fa3b45d7b30bb61e70d49072	2020-02-20	21:43:54+0100	1	3
0722f94042f4425ea6043bded0d6a822	2020-02-20	21:43:55+0100	1	4
2f3a1753ec1a4754887f7d4a8d687492	2020-02-20	21:44:05+0100	1	2
c102919b1f7f43bd975c3e5c4d16d662	2020-02-20	21:44:08+0100	1	3
3f6e2534046d42a4897dcae5c4612d32	2020-02-20	21:44:12+0100	1	3
f88c27035229457d855fa3a42fa14e92	2020-02-20	21:44:21+0100	0	2
ae20c6b8b00442f89746d44e558e1892	2020-02-20	21:51:49+0100	1	3
70493c0d97674efb8d66218c9e08dfa2	2020-02-20	21:51:57+0100	1	3
f8924411091446248d30895d161966f2	2020-02-20	21:52:06+0100	0	3
fb1d616beea74912b8a9ea8c1ece2d72	2020-02-20	21:52:10+0100	0	2
f6095ed74cba4b60b3924cce0d836613	2020-02-20	21:52:14+0100	1	3
2f3a1753ec1a4754887f7d4a8d687493	2020-02-20	21:52:17+0100	0	2
dbdd587dc8b44137a35899f6ccfa65c3	2020-02-20	21:52:21+0100	0	2
12cbde2735cc40fb805198522fbc41e3	2020-02-20	21:52:23+0100	1	2
6d470317e66f4658a65f968acfe375f3	2020-02-20	21:52:27+0100	1	3
40f3d8f5b0b54d1684f530c375ff7813	2020-02-20	21:52:30+0100	1	2
84bb558a67e24cd883f4d4fa362fe343	2020-02-20	21:52:33+0100	1	3
61788414796a4bf38732695db87aab94	2020-02-20	21:52:36+0100	0	3
f8924411091446248d30895d161966f4	2020-02-20	21:52:39+0100	1	4
837d6ec7c0cc43b6aceaac6f33fa8e14	2020-02-20	21:52:45+0100	1	3
f3c5ab1afad444bda8962943b19d8424	2020-02-20	21:52:50+0100	1	3
f3c5ab1afad444bda8962943b19d8425	2020-02-20	21:52:58+0100	1	2
c102919b1f7f43bd975c3e5c4d16d665	2020-02-20	21:53:09+0100	1	3
f88c27035229457d855fa3a42fa14e95	2020-02-20	21:53:22+0100	0	1
0418d372899f4a1fa5b890911289acd5	2020-02-20	21:53:27+0100	1	3
b876487e17854bfb88e7b0b2270db365	2020-02-20	21:53:42+0100	1	3
78d721ef79ac4371b52216f34dd7cbb5	2020-02-20	21:54:04+0100	1	3
dbdd587dc8b44137a35899f6ccfa65c5	2020-02-20	21:54:14+0100	1	3
a3e89d5fe1dd422aac35e87fafd83915	2020-02-20	21:54:24+0100	0	2
b3c14b01fa3b45d7b30bb61e70d49075	2020-02-20	21:54:37+0100	0	2
12cbde2735cc40fb805198522fbc41e5	2020-02-20	21:54:48+0100	1	2
fb1d616beea74912b8a9ea8c1ece2d71	2020-02-22	08:47:05+0100	1	2
f8924411091446248d30895d161966f2	2020-02-22	08:47:10+0100	1	4
f88c27035229457d855fa3a42fa14e92	2020-02-22	08:47:48+0100	0	2
fb1d616beea74912b8a9ea8c1ece2d72	2020-02-22	08:47:52+0100	1	3
203c69829ec449f59595bbdf231f4bb2	2020-02-22	08:48:21+0100	1	3
dbdd587dc8b44137a35899f6ccfa65c3	2020-02-22	08:48:29+0100	1	3
2f3a1753ec1a4754887f7d4a8d687493	2020-02-22	08:48:45+0100	1	3
61788414796a4bf38732695db87aab94	2020-02-22	08:48:52+0100	1	4
f88c27035229457d855fa3a42fa14e95	2020-02-22	08:49:14+0100	1	2
b3c14b01fa3b45d7b30bb61e70d49075	2020-02-22	08:49:33+0100	1	3
a3e89d5fe1dd422aac35e87fafd83915	2020-02-22	08:50:42+0100	0	2
15a8c401198540d7974c924f6ce99a30	2020-02-22	09:06:27+0100	1	1
55ca037b6e9d4e0781cd842669072840	2020-02-22	09:06:28+0100	2	2
62b31643687a40ffbdf83e4e0f484220	2020-02-22	09:06:31+0100	2	2
16245821320145639254a384b1f712c0	2020-02-22	09:06:32+0100	2	2
cf6bdd0f8789401280217c9ed6a6eb10	2020-02-22	09:06:34+0100	2	2
15a8c401198540d7974c924f6ce99a31	2020-02-22	09:06:38+0100	1	1
16245821320145639254a384b1f712c1	2020-02-22	09:06:41+0100	2	2
55ca037b6e9d4e0781cd842669072841	2020-02-22	09:06:43+0100	2	2
cf6bdd0f8789401280217c9ed6a6eb11	2020-02-22	09:06:45+0100	2	2
62b31643687a40ffbdf83e4e0f484221	2020-02-22	09:06:52+0100	1	1
62b31643687a40ffbdf83e4e0f484222	2020-02-22	09:06:55+0100	1	1
15a8c401198540d7974c924f6ce99a32	2020-02-22	09:06:57+0100	2	2
16245821320145639254a384b1f712c2	2020-02-22	09:07:00+0100	2	2
cf6bdd0f8789401280217c9ed6a6eb12	2020-02-22	09:07:11+0100	1	1
55ca037b6e9d4e0781cd842669072842	2020-02-22	09:07:16+0100	2	2
f88c27035229457d855fa3a42fa14e92	2020-02-22	09:07:23+0100	1	3
cf6bdd0f8789401280217c9ed6a6eb13	2020-02-22	09:07:31+0100	1	1
55ca037b6e9d4e0781cd842669072843	2020-02-22	09:07:34+0100	1	1
16245821320145639254a384b1f712c3	2020-02-22	09:07:38+0100	0	0
62b31643687a40ffbdf83e4e0f484223	2020-02-22	09:07:42+0100	1	1
15a8c401198540d7974c924f6ce99a33	2020-02-22	09:07:45+0100	1	1
16245821320145639254a384b1f712c4	2020-02-22	09:07:49+0100	1	1
